,yawRate,drivingMode,topic,msgsize,time,gearLocation,metadataID,throttlePercentage,steeringPercentage,brakePercentage,groupMetadataID,errorCode,steeringRate,speedMps,engineStarted,_id,fuelRangeM,msg_type,engageAdvice.advice,signal.turnSignal,header.moduleName,header.sequenceNum,header.timestampSec,wheelSpeed.isWheelSpdRrValid,wheelSpeed.wheelSpdRr,wheelSpeed.isWheelSpdRlValid,wheelSpeed.wheelSpdFr,wheelSpeed.isWheelSpdFrValid,wheelSpeed.wheelSpdRl,wheelSpeed.wheelSpdFl,wheelSpeed.isWheelSpdFlValid
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166958164022805,GEAR_DRIVE,67850295-c841-11ee-a7fc-dd032dba19e8,0,-1.8898468,5.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,18.374575,True,7ff1a063-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77969,1686166958.1639485,True,50.841461181640625,True,50.73674392700195,True,51.15562057495117,50.99854278564453,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166948385733998,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,-0.51878154,10.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.608084,True,605cb708-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77480,1686166948.3856363,True,59.84736633300781,True,59.795005798339844,True,59.89972686767578,59.89972686767578,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166973685966423,GEAR_DRIVE,a6500c1c-c841-11ee-a7fc-dd032dba19e8,0,-0.85228395,20,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,3.2486997,True,b478eb26-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78745,1686166973.6857095,True,9.058262825012207,True,9.005903244018555,True,9.005903244018555,9.005903244018555,True
2,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166922584187958,GEAR_DRIVE,08bc24f9-c841-11ee-a7fc-dd032dba19e8,0,0.03705582,1.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.624578,True,0e4e2f1b-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76190,1686166922.5840514,True,68.32966613769531,True,68.27731323242188,True,68.2249526977539,68.17259216308594,True
3,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166930465970658,GEAR_DRIVE,08bc24f9-c841-11ee-a7fc-dd032dba19e8,0,0.42614198,2.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.733086,True,2853683e-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76584,1686166930.4658353,True,68.59146881103516,True,68.48674774169922,True,68.64382934570312,68.48674774169922,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166958544963866,GEAR_DRIVE,67850295-c841-11ee-a7fc-dd032dba19e8,0,-1.8898468,10.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,18.359385,True,826ae5c3-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77988,1686166958.544847,True,50.94618225097656,True,50.73674392700195,True,51.15562057495117,50.94618225097656,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166936768171842,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,27.6,0,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.827703,True,3e84ce43-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76899,1686166936.7658818,True,62.98896026611328,True,63.19839859008789,True,63.09368133544922,63.30311965942383,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166990944933342,GEAR_DRIVE,e5497316-c841-11ee-a7fc-dd032dba19e8,0,7.54086,17.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0.32769114,True,f0281b6c-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,79608,1686166990.9447515,True,0.8901183009147644,True,0.9424781799316406,True,0.9948381185531616,0.8901183009147644,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166972605031598,GEAR_DRIVE,a6500c1c-c841-11ee-a7fc-dd032dba19e8,0,0.6484769,19.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,5.0303845,True,b170e66c-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78691,1686166972.604931,True,14.13717269897461,True,13.980093002319336,True,14.032453536987305,13.980093002319336,True
4,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166995165887164,GEAR_DRIVE,e5497316-c841-11ee-a7fc-dd032dba19e8,0,3.6685266,12.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0.2495661,True,fd1d6254-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,79819,1686166995.1658087,True,0.733038604259491,True,0.733038604259491,True,0.733038604259491,0.733038604259491,True
5,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166894684002348,GEAR_DRIVE,aa92c82f-c840-11ee-a7fc-dd032dba19e8,0,0.18527912,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.17015,True,b2e762b8-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74795,1686166894.683855,True,61.470523834228516,True,61.36580276489258,True,61.470523834228516,61.41816329956055,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166994626396838,GEAR_DRIVE,e5497316-c841-11ee-a7fc-dd032dba19e8,0,4.9840083,5.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0.17144106,True,fc4515af-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,79792,1686166994.6262953,True,0.5235990285873413,True,0.5759589076042175,True,0.4712390899658203,0.5759589076042175,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166979027527281,GEAR_DRIVE,c6640314-c841-11ee-a7fc-dd032dba19e8,12,-8.300505,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0.73350734,True,c82b6434-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,79012,1686166979.026283,True,1.9373162984848022,True,1.9896762371063232,True,1.9896762371063232,2.0420360565185547,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166999985593108,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,0cf2e4c4-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80060,1686166999.985519,True,0,True,0,True,0,0,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166985125768707,GEAR_DRIVE,c6640314-c841-11ee-a7fc-dd032dba19e8,0,-8.578423,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,5.952694,True,db23890b-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,79317,1686166985.1256273,True,16.2839298248291,True,16.2839298248291,True,16.702808380126953,16.859888076782227,True
4,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167017485196913,GEAR_PARKING,43773e83-c842-11ee-a7fc-dd032dba19e8,0,2.5568519,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,470632ba-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80935,1686167017.485103,True,0,True,0,True,0,0,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166871025337502,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,0,0.9634514,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.343327,True,647dbdce-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73612,1686166871.0251493,True,59.21904754638672,True,59.16668701171875,True,59.11432647705078,59.009605407714844,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166938745693182,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,0,0.03705582,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.498276,True,4414a230-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76998,1686166938.7455657,True,65.1357192993164,True,65.03099822998047,True,65.24043273925781,65.1357192993164,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166963965727488,GEAR_DRIVE,87d6fd40-c841-11ee-a7fc-dd032dba19e8,0,0.12969539,13.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,16.015633,True,930cc4fd-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78259,1686166963.965587,True,44.55827331542969,True,44.34883499145508,True,44.610633850097656,44.34883499145508,True
3,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166936185633298,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,28,-0.07411164,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.280827,True,3bc0d628-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,76870,1686166936.1855667,True,61.679962158203125,True,61.627601623535156,True,61.679962158203125,61.78468322753906,True
4,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166997165630133,GEAR_DRIVE,e5497316-c841-11ee-a7fc-dd032dba19e8,0,2.6680193,14.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,03b038b5-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,79919,1686166997.1655273,True,0,True,0,True,0,0,True
0,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166930005812641,GEAR_DRIVE,08bc24f9-c841-11ee-a7fc-dd032dba19e8,3.2,0.27791867,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.733086,True,2783aef7-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76561,1686166930.0057175,True,68.59146881103516,True,68.48674774169922,True,68.64382934570312,68.48674774169922,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167001383957151,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,10c8d8b8-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80130,1686167001.3838348,True,0,True,0,True,0,0,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166891304670158,GEAR_DRIVE,8b9283f8-c840-11ee-a7fc-dd032dba19e8,66,0.12969539,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,17.421885,True,a8aa1068-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74626,1686166891.3046374,True,47.804588317871094,True,48.22346878051758,True,47.64751052856445,48.17110824584961,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166906305607127,GEAR_DRIVE,ca303b6c-c840-11ee-a7fc-dd032dba19e8,0,0.03705582,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.500011,True,d82bfc86-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,75376,1686166906.305503,True,62.413002014160156,True,62.30828094482422,True,62.413002014160156,62.30828094482422,True
2,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166918284111042,GEAR_DRIVE,e9c16a27-c840-11ee-a7fc-dd032dba19e8,0,0.40761408,2.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.96746,True,ff338d10-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,75975,1686166918.2839909,True,69.27214813232422,True,69.16742706298828,True,69.21978759765625,69.11506652832031,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166948985727271,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,-0.51878154,14.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.232649,True,62972e4a-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77510,1686166948.9856174,True,58.90488815307617,True,58.8525276184082,True,59.009605407714844,58.90488815307617,True
4,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166996445687117,GEAR_DRIVE,e5497316-c841-11ee-a7fc-dd032dba19e8,0,2.6680193,14,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,02a0587a-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,79883,1686166996.4455807,True,0,True,0,True,0,0,True
5,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166945666375839,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,-0.7040606,12.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.248276,True,5807507b-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77344,1686166945.6642442,True,61.889400482177734,True,61.57524108886719,True,61.889400482177734,61.679962158203125,True
6,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166949145654409,GEAR_DRIVE,491ecfe5-c841-11ee-a7fc-dd032dba19e8,0,-0.51878154,14.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.030827,True,6358a87e-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77518,1686166949.1455696,True,58.590728759765625,True,58.22420883178711,True,58.590728759765625,58.32892990112305,True
7,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166940004581890,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,0,-0.7040606,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.389769,True,47ea88a5-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,77061,1686166940.0044298,True,64.8215560913086,True,64.76919555664062,True,64.92627716064453,64.8215560913086,True
8,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167010605349199,GEAR_REVERSE,2346aa2a-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,23.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,2fca83ce-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80591,1686167010.6052537,True,0,True,0,True,0,0,True
0,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166932485621764,GEAR_DRIVE,298718d2-c841-11ee-a7fc-dd032dba19e8,0,-0.07411164,9.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.420586,True,3016b668-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76685,1686166932.4855475,True,67.80606842041016,True,67.64899444580078,True,67.75370788574219,67.59663391113281,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167009805243306,GEAR_REVERSE,2346aa2a-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,23.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,2ccf8356-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80551,1686167009.8052032,True,0,True,0,True,0,0,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166967384324992,GEAR_DRIVE,87d6fd40-c841-11ee-a7fc-dd032dba19e8,0,4.4837546,17.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,12.890632,True,9e625d73-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78430,1686166967.3841958,True,36.18069076538086,True,35.97125244140625,True,35.761810302734375,35.552371978759766,True
0,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166869387796571,GEAR_DRIVE,4a233e38-c840-11ee-a7fc-dd032dba19e8,27.6,0.09263956,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,21.640636,True,5e48e44f-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,73529,1686166869.3655813,True,59.742645263671875,True,59.95208740234375,True,59.690284729003906,60.00444412231445,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166904364183740,GEAR_DRIVE,ca303b6c-c840-11ee-a7fc-dd032dba19e8,0,0.24086285,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.623709,True,d23384a5-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,75279,1686166904.364127,True,62.77952194213867,True,62.7271614074707,True,62.7271614074707,62.674800872802734,True
2,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166911445109203,GEAR_DRIVE,ca303b6c-c840-11ee-a7fc-dd032dba19e8,18,0.53730947,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.749578,True,e890d215-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,75633,1686166911.445006,True,62.93659973144531,True,63.04132080078125,True,62.884239196777344,62.98896026611328,True
0,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166913065036330,GEAR_DRIVE,e9c16a27-c840-11ee-a7fc-dd032dba19e8,15.6,0,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,23.73265,True,efb356be-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,75714,1686166913.0650015,True,65.71167755126953,True,65.71167755126953,True,65.7640380859375,65.81639099121094,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166957604023661,GEAR_DRIVE,67850295-c841-11ee-a7fc-dd032dba19e8,0,-1.8898468,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,18.28126,True,7f25f760-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,77941,1686166957.6039603,True,50.632022857666016,True,50.52730178833008,True,50.893821716308594,50.78910446166992,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166884427568739,GEAR_DRIVE,8b9283f8-c840-11ee-a7fc-dd032dba19e8,19.2,-0.055583734,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.48265,True,9186be5b-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74282,1686166884.424196,True,62.20355987548828,True,62.25592041015625,True,62.30828094482422,62.30828094482422,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167005265730495,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,1cb64d22-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80324,1686167005.265641,True,0,True,0,True,0,0,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166883627056645,GEAR_DRIVE,8b9283f8-c840-11ee-a7fc-dd032dba19e8,19.6,-0.055583734,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,22.248276,True,8e90cb96-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74242,1686166883.6258051,True,61.470523834228516,True,61.627601623535156,True,61.57524108886719,61.679962158203125,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167022328733882,GEAR_PARKING,43773e83-c842-11ee-a7fc-dd032dba19e8,0,2.5197961,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,5689a466-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,81177,1686167022.3256154,True,0,True,0,True,0,0,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166987564806836,GEAR_DRIVE,c6640314-c841-11ee-a7fc-dd032dba19e8,0,6.6144648,15.6,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,4.140627,True,e4145a65-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,79439,1686166987.5646775,True,11.676258087158203,True,11.51917839050293,True,11.571537971496582,11.571537971496582,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167015565208632,GEAR_PARKING,2346aa2a-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,416d93d0-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80839,1686167015.5651114,True,0,True,0,True,0,0,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166879625142866,GEAR_DRIVE,6a6c153e-c840-11ee-a7fc-dd032dba19e8,29.2,0.12969539,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,19.904524,True,81748dee-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74042,1686166879.6250527,True,54.925533294677734,True,55.13497543334961,True,54.9778938293457,55.13497543334961,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167005155540266,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,1cb64cba-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80318,1686167005.1515377,True,0,True,0,True,0,0,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166969805597406,GEAR_DRIVE,a6500c1c-c841-11ee-a7fc-dd032dba19e8,0,3.2238564,18.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,9.60938,True,a8636113-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,78551,1686166969.8055377,True,27.070068359375,True,26.755908966064453,True,26.808269500732422,26.59882926940918,True
3,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166930905842086,GEAR_DRIVE,08bc24f9-c841-11ee-a7fc-dd032dba19e8,0,0.44466987,3.2,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,24.687513,True,285369ba-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,76606,1686166930.905765,True,68.53910827636719,True,68.38202667236328,True,68.43438720703125,68.38202667236328,True
4,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166979805693379,GEAR_DRIVE,c6640314-c841-11ee-a7fc-dd032dba19e8,16.8,-17.268015,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,1.920574,True,cb49cfde-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,79051,1686166979.8055692,True,5.235990047454834,True,5.2883501052856445,True,5.49778938293457,5.550149440765381,True
0,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166989185997282,GEAR_DRIVE,e5497316-c841-11ee-a7fc-dd032dba19e8,0,16.656593,20,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,2.233074,True,ea99e7f5-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,79520,1686166989.185466,True,6.440267562866211,True,6.335547924041748,True,6.126108169555664,6.021388530731201,True
1,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167013271835498,GEAR_PARKING,2346aa2a-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,0,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,38bb09e3-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80724,1686167013.2652237,True,0,True,0,True,0,0,True
2,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686166987227513818,GEAR_DRIVE,c6640314-c841-11ee-a7fc-dd032dba19e8,0,0.74111646,14.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,4.513891,True,e34fea4a-c841-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,79422,1686166987.224806,True,12.409296035766602,True,12.409296035766602,True,12.671095848083496,12.618736267089844,True
3,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167006724338564,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,2217cc42-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80397,1686167006.724163,True,0,True,0,True,0,0,True
4,0,EMERGENCY_MODE,/apollo/canbus/chassis,134,1686167006205724431,GEAR_REVERSE,055149ba-c842-11ee-a7fc-dd032dba19e8,0,2.6494913,22.4,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,0,True,215ca0d1-c842-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_RIGHT,canbus,80371,1686167006.2056425,True,0,True,0,True,0,0,True
5,0,COMPLETE_AUTO_DRIVE,/apollo/canbus/chassis,134,1686166889645574435,GEAR_DRIVE,8b9283f8-c840-11ee-a7fc-dd032dba19e8,0,0.09263956,4.8,1bbbfbae-c839-11ee-a7fc-dd032dba19e8,NO_ERROR,0,14.811206,True,a2dbedbf-c840-11ee-a7fc-dd032dba19e8,0,,READY_TO_ENGAGE,TURN_NONE,canbus,74543,1686166889.645505,True,41.05016326904297,True,40.94544219970703,True,41.05016326904297,41.10251998901367,True
